gama_x,gama_y
34557.71909483534,43452.56023438927
34557.71909483534,43452.56023438927
34557.71909483534,43452.56023438927
34557.71909483534,43452.56023438927
35444.969313555746,44259.86289087776
34557.71909483534,43452.56023438927
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
24894.681280364748,27261.77478460502
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23666.223817771068,25200.42798187118
23666.223817771068,25200.42798187118
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23957.83940777206,25163.84342963714
23827.756521797506,24647.614972423762
23535.106663831742,24706.01501703076
23421.559481650474,24755.44834476337
23940.80924671283,24997.983433655463
23700.336426068214,25032.66839212831
23681.752787988284,24977.214102680795
23535.106663831742,24706.01501703076
23788.744420943898,24754.966013588943
23421.559481650474,24755.44834476337
23957.83940777206,25163.84342963714
23788.744420943898,24754.966013588943
23986.32717942365,24701.064929944463
23359.619480637717,24822.21501896158
23799.369987102225,24629.42491800245
23849.795734289102,24837.72262308467
23769.14874919632,24823.91845884826
23957.83940777206,25163.84342963714
23701.607726749848,24577.13487280812
23415.187840914237,24732.766738111153
23456.549817450228,24246.095977945253
23263.8873374823,25019.70863208268
23375.147741488065,24757.295355485752
23957.83940777206,25163.84342963714
23982.463125457172,24721.243257669732
23535.106663831742,24706.01501703076
23526.522625316982,24579.46636106167
23849.795734289102,24837.72262308467
23986.32717942365,24701.064929944463
23700.336426068214,25032.66839212831
23701.607726749848,24577.13487280812
23293.20722453075,24850.224591183476
23470.42353940208,24797.815967755392
23701.607726749848,24577.13487280812
23701.607726749848,24577.13487280812
23421.559481650474,24755.44834476337
23847.092381675495,24603.386407228187
23669.945635777432,24916.506267498247
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
24346.291866712854,25234.077939257026
23421.559481650474,24755.44834476337
23353.144769136794,24782.986303530633
23579.288983956794,24905.247936379164
23648.465239532292,24604.33876289986
23535.106663831742,24706.01501703076
23839.524694395368,25029.63019467797
23535.106663831742,24706.01501703076
23788.744420943898,24754.966013588943
23947.87934946071,25007.60924903117
23226.233652429306,24682.595321327448
23481.139131734497,24934.597927985713
23749.04073675198,24629.207855955698
23606.78999389615,24631.458848635666
24006.259014506824,24660.196072963066
22924.905855419347,25019.66635716241
23275.219495092984,24855.147524618544
23617.88154600386,24651.813555961475
23845.08757742017,24928.830673438497
23413.109238929348,24641.97022935562
23788.744420943898,24754.966013588943
23535.106663831742,24706.01501703076
23323.788793898653,24835.81382527575
23835.528064855607,24914.982863996178
23535.106663831742,24706.01501703076
23310.866264294717,24425.442898826674
23359.619480637717,24822.21501896158
22895.45316322951,24934.245767931454
23345.76888226124,24800.3610161962
23798.58902356529,24563.484005973674
23407.332392087323,24610.543323839083
23788.744420943898,24754.966013588943
23755.18135035294,24695.615353468806
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23957.83940777206,25163.84342963714
23353.144769136794,24782.986303530633
23205.700483510154,24308.825165085495
22972.805395074887,25037.59004334826
23701.607726749848,24577.13487280812
23470.42353940208,24797.815967755392
23451.85232188704,24823.69004081469
23261.257971575134,24857.43864283897
23535.106663831742,24706.01501703076
23407.093454620335,24445.843599734828
23701.607726749848,24577.13487280812
23701.607726749848,24577.13487280812
23732.96288681717,24426.367599213496
22972.805395074887,25037.59004334826
23821.062956974143,24892.74617613759
23986.32717942365,24701.064929944463
23375.94935680821,24498.4306531772
23865.084045280586,24647.172788217664
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23424.1898553418,24431.49863663595
23917.93699060986,24920.56433783006
23535.106663831742,24706.01501703076
23324.437192395562,24808.820995982736
23342.13270117482,24804.955393401906
23571.690704323933,24363.605083541013
23535.106663831742,24706.01501703076
23947.87934946071,25007.60924903117
23535.106663831742,24706.01501703076
23471.353719104198,24278.214961111546
23947.87934946071,25007.60924903117
23380.958037840086,24795.77429995872
22962.939452704042,24931.030984971672
23291.308290303685,24819.84310682118
23940.80924671283,24997.983433655463
23535.106663831742,24706.01501703076
23705.064093819587,24857.02159557026
23260.875854253187,24435.63688292075
23726.743931696867,24575.794525541365
23788.744420943898,24754.966013588943
23568.67381271976,24560.79449920077
23535.106663831742,24706.01501703076
23701.607726749848,24577.13487280812
23589.54035505827,24552.237609808333
23828.34363155812,24745.109594909474
23233.52207249368,24315.949617738836
23260.875854253187,24435.63688292075
23412.44875766174,24762.464400312863
23614.909712936613,24575.25117972307
23360.724748593755,24768.69736829307
23917.93699060986,24920.56433783006
23470.42353940208,24797.815967755392
22972.805395074887,25037.59004334826
23540.861592535744,24582.624617130496
22895.45316322951,24934.245767931454
23320.167307615513,24524.95395676233
23795.448757931474,24782.342373681255
23582.53462904133,24968.71408091206
23876.80015611369,24973.558534159325
23412.44875766174,24762.464400312863
23957.83940777206,25163.84342963714
23755.18135035294,24695.615353468806
23957.83940777206,25163.84342963714
23535.106663831742,24706.01501703076
23917.93699060986,24920.56433783006
23535.106663831742,24706.01501703076
23701.607726749848,24577.13487280812
23964.04331204749,24734.734331836924
23328.23035819037,24443.72535294015
23783.887787625077,25057.32215864584
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23662.36781176552,25101.494428633712
23535.106663831742,24706.01501703076
23570.58430418244,24609.21196131222
23535.106663831742,24706.01501703076
23324.437192395562,24808.820995982736
23421.559481650474,24755.44834476337
23323.788793898653,24835.81382527575
23931.364649994182,25004.90299821738
23422.383024635958,24725.088946220465
23233.52207249368,24315.949617738836
23881.854737017653,25261.061697485857
22924.905855419347,25019.66635716241
23752.64352589764,24662.918082160875
24006.259014506824,24660.196072963066
23535.106663831742,24706.01501703076
23345.76888226124,24800.3610161962
23701.607726749848,24577.13487280812
23589.54035505827,24552.237609808333
23693.153014636133,24946.23430140037
22924.905855419347,25019.66635716241
23590.561582086142,24643.642552452162
23535.106663831742,24706.01501703076
24346.291866712854,25234.077939257026
23472.513590969844,24683.262833103538
23968.941173538682,24994.063010923564
23893.54842711473,24664.91768800281
23415.187840914237,24732.766738111153
24021.228538016556,24681.49528659787
22402.217366307857,25869.539875395596
23701.607726749848,24577.13487280812
23497.866794597125,24320.888251662254
23353.144769136794,24782.986303530633
23614.74261457508,24433.68454652652
23535.106663831742,24706.01501703076
22924.905855419347,25019.66635716241
23973.446410547127,25088.415434324183
23526.522625316982,24579.46636106167
23717.3133297757,25011.61569531914
23611.58047237061,24579.576634403318
23783.887787625077,25057.32215864584
23535.106663831742,24706.01501703076
23957.83940777206,25163.84342963714
23917.93699060986,24920.56433783006
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23940.80924671283,24997.983433655463
23730.668011932517,24711.410648027435
23701.607726749848,24577.13487280812
23323.788793898653,24835.81382527575
23535.106663831742,24706.01501703076
23974.711751271854,24997.92446190957
23918.847845925717,25026.574542066082
24086.47336480976,26250.67870557867
22924.905855419347,25019.66635716241
23957.83940777206,25163.84342963714
23328.70333176281,24388.413694389164
23464.78921719629,24693.788160582073
23811.555712101283,24607.07884677034
23631.253203820088,24565.22102541756
23788.744420943898,24754.966013588943
23980.348306452273,25149.28563156817
23751.82982889947,24751.35067221243
22909.40097904892,24919.25029966142
23701.607726749848,24577.13487280812
23701.607726749848,24577.13487280812
23284.383274552063,24805.96185047459
23535.106663831742,24706.01501703076
23540.861592535744,24582.624617130496
23835.528064855607,24914.982863996178
23878.95191555377,24432.434645084664
23589.54035505827,24552.237609808333
23894.5895635006,24886.79563372396
23535.106663831742,24706.01501703076
23829.061845460557,24750.37899769284
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23470.42353940208,24797.815967755392
23364.979866904556,24703.82577410713
23980.599118723534,25239.308663931675
23535.106663831742,24706.01501703076
23375.147741488065,24757.295355485752
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23980.348306452273,25149.28563156817
23472.513590969844,24683.262833103538
23535.106663831742,24706.01501703076
23726.903384134872,24946.48878236022
23766.864091253025,24569.099349848926
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
22924.905855419347,25019.66635716241
23631.76566542231,24439.086105383
23535.106663831742,24706.01501703076
23726.903384134872,24946.48878236022
24028.884515752085,24692.204542886466
23434.200562540907,24671.605440085754
23947.87934946071,25007.60924903117
23535.106663831742,24706.01501703076
23749.04073675198,24629.207855955698
22972.805395074887,25037.59004334826
23280.045499801286,24289.41400969401
23269.741021612543,24857.113730867393
23535.106663831742,24706.01501703076
23883.155369671178,24871.34194155503
23845.08757742017,24928.830673438497
23547.486013682093,24625.11710863281
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23174.570633684518,24655.47515296843
23589.54035505827,24552.237609808333
23535.106663831742,24706.01501703076
23364.961210012552,24819.439125154167
23957.83940777206,25163.84342963714
23819.01695855183,24563.83704005368
23957.83940777206,25163.84342963714
23470.31463047827,24689.644635780714
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
22962.89404542884,24987.327465542592
23535.106663831742,24706.01501703076
23769.14874919632,24823.91845884826
23436.235421885387,24657.117633126676
23637.093105202657,24611.073915754445
23328.70333176281,24388.413694389164
23785.448999348562,24957.088868294843
23911.528211530414,25140.871343293227
23917.93699060986,24920.56433783006
23535.106663831742,24706.01501703076
23896.004479946918,24999.731800830923
23947.5535526725,24961.444359497167
23364.117894711904,24764.20492810011
23535.106663831742,24706.01501703076
23386.62571696588,24789.14194015786
23535.106663831742,24706.01501703076
23957.83940777206,25163.84342963714
23417.815382136265,24713.243064222857
23483.018386767595,24779.587469752878
22895.45316322951,24934.245767931454
23451.85232188704,24823.69004081469
23730.668011932517,24711.410648027435
23790.205190086388,24675.05746087432
23701.607726749848,24577.13487280812
23769.14874919632,24823.91845884826
23957.83940777206,25163.84342963714
23415.187840914237,24732.766738111153
23535.106663831742,24706.01501703076
23518.757800704916,24586.03835822735
23584.780383537873,24883.146234278567
22924.905855419347,25019.66635716241
23959.716253879014,24653.01899876073
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23415.187840914237,24732.766738111153
23755.18135035294,24695.615353468806
24346.291866712854,25234.077939257026
23884.25869641779,24883.84925339278
23535.106663831742,24706.01501703076
23811.555712101283,24607.07884677034
24346.291866712854,25234.077939257026
23487.557376004523,24287.81056687329
23557.67500592058,24561.540320024826
23535.106663831742,24706.01501703076
23648.465239532292,24604.33876289986
23547.486013682093,24625.11710863281
23275.268973914906,24755.01568026468
23876.80015611369,24973.558534159325
23865.084045280586,24647.172788217664
22924.03691920091,24910.912776244804
23600.169297385146,24588.477714671753
23957.83940777206,25163.84342963714
22402.217366307857,25869.539875395596
23438.015165592195,24687.755512201227
23964.04331204749,24734.734331836924
23573.271288723452,24650.25975827407
23535.106663831742,24706.01501703076
23788.744420943898,24754.966013588943
23701.607726749848,24577.13487280812
23449.377669102163,24712.45069648791
23535.106663831742,24706.01501703076
23693.18177403242,24717.28422522545
23707.102137107984,24654.92027458828
23640.608079790138,24550.41735651996
23323.788793898653,24835.81382527575
23947.5535526725,24961.444359497167
23957.83940777206,25163.84342963714
23957.83940777206,25163.84342963714
23790.205190086388,24675.05746087432
23986.32717942365,24701.064929944463
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23310.450502397027,24800.09529883787
23922.72597787564,24936.439537459053
22924.905855419347,25019.66635716241
23957.83940777206,25163.84342963714
23535.106663831742,24706.01501703076
23809.782033886528,24770.984593579546
23535.106663831742,24706.01501703076
23809.782033886528,24770.984593579546
23797.8738304195,24863.307173886336
23795.448757931474,24782.342373681255
23838.407242727466,24846.435107460245
23263.234061610885,24781.135545802303
23581.186222790973,24549.418871855363
23841.05356258189,24736.98591220472
22900.60810030345,25013.378202975728
23407.924248459167,24551.965529278852
23535.106663831742,24706.01501703076
23917.93699060986,24920.56433783006
23426.067835888825,24694.761574484408
23535.106663831742,24706.01501703076
24346.291866712854,25234.077939257026
23752.64352589764,24662.918082160875
23764.544817473856,24617.92933923658
23990.698780248524,24714.63350342214
23535.106663831742,24706.01501703076
23470.42353940208,24797.815967755392
23360.172073344,24479.424515915103
23849.795734289102,24837.72262308467
23607.05772136536,24666.906942521222
23546.002525543212,24569.310650167055
23884.25869641779,24883.84925339278
23957.83940777206,25163.84342963714
23633.699919746607,24530.750083941966
23607.05772136536,24666.906942521222
23802.74384514871,24975.52619856596
23369.697020110558,24760.64966350887
23415.187840914237,24732.766738111153
23360.172073344,24479.424515915103
23896.004479946918,24999.731800830923
23631.253203820088,24565.22102541756
23356.661465664278,24774.727928601205
22962.939452704042,24931.030984971672
23838.407242727466,24846.435107460245
23535.106663831742,24706.01501703076
22924.905855419347,25019.66635716241
23535.106663831742,24706.01501703076
22895.45316322951,24934.245767931454
23535.106663831742,24706.01501703076
23781.90903043386,24618.31891070027
23449.377669102163,24712.45069648791
23849.536216343637,25043.074443101883
23509.19585133088,24595.46826152224
23721.831417623558,24436.610407575965
23957.83940777206,25163.84342963714
23637.093105202657,24611.073915754445
23838.82485290512,24616.948602934368
23884.25869641779,24883.84925339278
23639.64923248242,24634.231030861847
23291.308290303685,24819.84310682118
23957.83940777206,25163.84342963714
23500.75773650233,24765.259259440005
23884.25869641779,24883.84925339278
23387.684536957066,24619.089643312618
23356.661465664278,24774.727928601205
23957.83940777206,25163.84342963714
23780.726995557197,24833.240643128753
23829.423142797546,24594.614503032528
22962.939452704042,24931.030984971672
23780.726995557197,24833.240643128753
22895.45316322951,24934.245767931454
23611.58047237061,24579.576634403318
23845.08757742017,24928.830673438497
23535.106663831742,24706.01501703076
23957.83940777206,25163.84342963714
23865.084045280586,24647.172788217664
23674.513673421694,24870.20106554497
24346.291866712854,25234.077939257026
23328.23035819037,24443.72535294015
23535.106663831742,24706.01501703076
23776.60136492562,24725.48003970273
23260.875854253187,24435.63688292075
23372.122869346524,24742.282687009312
23725.852060546866,24599.67976556346
23637.093105202657,24611.073915754445
22924.905855419347,25019.66635716241
23705.064093819587,24857.02159557026
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23957.83940777206,25163.84342963714
23540.861592535744,24582.624617130496
23445.409380886354,24718.1584583316
23535.106663831742,24706.01501703076
23981.463433269295,25208.271375260316
23607.05772136536,24666.906942521222
23535.106663831742,24706.01501703076
23500.75773650233,24765.259259440005
23483.018386767595,24779.587469752878
23320.167307615513,24524.95395676233
23293.20722453075,24850.224591183476
23755.18135035294,24695.615353468806
23539.493150524795,24633.61234049406
23535.106663831742,24706.01501703076
23749.2758235659,24571.088274958543
23798.58902356529,24563.484005973674
22844.631511859014,25061.711160031147
23853.75468554115,24645.311914135702
23894.989429753972,24772.167411510833
23415.187840914237,24732.766738111153
24346.291866712854,25234.077939257026
23509.19585133088,24595.46826152224
23535.106663831742,24706.01501703076
23426.067835888825,24694.761574484408
23535.106663831742,24706.01501703076
23351.06893138995,24843.042223929428
23535.106663831742,24706.01501703076
23973.446410547127,25088.415434324183
24021.228538016556,24681.49528659787
23628.344643990276,24537.757688317448
23535.106663831742,24706.01501703076
23284.383274552063,24805.96185047459
23982.463125457172,24721.243257669732
22947.787850923953,25004.809102703817
23786.59455765062,24706.29513714835
23535.106663831742,24706.01501703076
23788.744420943898,24754.966013588943
23415.187840914237,24732.766738111153
24346.291866712854,25234.077939257026
23540.861592535744,24582.624617130496
23701.607726749848,24577.13487280812
23535.106663831742,24706.01501703076
23428.361139770714,24691.9440308623
23535.106663831742,24706.01501703076
23707.102137107984,24654.92027458828
23849.795734289102,24837.72262308467
23460.998754612636,24698.383872590028
23918.847845925717,25026.574542066082
24086.47336480976,26250.67870557867
23535.106663831742,24706.01501703076
23726.743931696867,24575.794525541365
23535.106663831742,24706.01501703076
23555.030892289244,24620.457119252533
23310.866264294717,24425.442898826674
23535.106663831742,24706.01501703076
23726.018755259458,24671.045464009047
23446.927054198808,24665.459226451814
23639.64923248242,24634.231030861847
23174.570633684518,24655.47515296843
23922.72597787564,24936.439537459053
23230.627629965893,24694.120674572885
23174.570633684518,24655.47515296843
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23394.592141250032,24606.094474759884
23445.409380886354,24718.1584583316
23895.79832487926,24765.808085535653
23617.88154600386,24651.813555961475
23535.106663831742,24706.01501703076
23337.18556597212,24843.9557171287
23865.084045280586,24647.172788217664
23592.561896111816,24386.26706628315
23323.788793898653,24835.81382527575
23786.59455765062,24706.29513714835
23328.23035819037,24443.72535294015
23591.284203020972,24418.618229326792
23264.013265952584,24423.750001735054
23470.31463047827,24689.644635780714
23417.815382136265,24713.243064222857
24346.291866712854,25234.077939257026
23810.826636512764,24680.09565291647
23455.95292382152,24704.511418400332
22924.905855419347,25019.66635716241
23957.83940777206,25163.84342963714
23412.44875766174,24762.464400312863
23535.106663831742,24706.01501703076
23626.92747477279,24700.083339869976
23451.85232188704,24823.69004081469
23713.557707352797,24802.84312849026
23701.607726749848,24577.13487280812
24086.47336480976,26250.67870557867
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23417.815382136265,24713.243064222857
23786.59455765062,24706.29513714835
23415.187840914237,24732.766738111153
23513.720214298228,24632.669397866353
23372.122869346524,24742.282687009312
24028.884515752085,24692.204542886466
24346.291866712854,25234.077939257026
22909.40097904892,24919.25029966142
23335.449231689214,24782.875997679308
23274.79643290036,24753.886741893366
23283.15557154501,24853.53878362663
23701.607726749848,24577.13487280812
24086.47336480976,26250.67870557867
23293.20722453075,24850.224591183476
23957.83940777206,25163.84342963714
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23799.369987102225,24629.42491800245
22123.709672161378,25185.477246695198
23686.289503638982,24417.901469782926
22935.37667017337,24906.044903976843
23814.17516832112,24735.109238097444
22924.905855419347,25019.66635716241
23535.106663831742,24706.01501703076
24279.31104554783,25012.605695961043
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23269.48623000586,24331.858726240695
24278.05803743587,25010.506004543975
23297.23945047066,24354.420793596655
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23297.23945047066,24354.420793596655
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
24279.31104554783,25012.605695961043
24279.31104554783,25012.605695961043
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23297.23945047066,24354.420793596655
24871.22478600766,24663.71321639698
23535.106663831742,24706.01501703076
24871.22478600766,24663.71321639698
24279.31104554783,25012.605695961043
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
24279.31104554783,25012.605695961043
23535.106663831742,24706.01501703076
24871.22478600766,24663.71321639698
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
24871.22478600766,24663.71321639698
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23297.23945047066,24354.420793596655
23535.106663831742,24706.01501703076
24279.31104554783,25012.605695961043
24871.22478600766,24663.71321639698
24871.22478600766,24663.71321639698
24279.31104554783,25012.605695961043
23535.106663831742,24706.01501703076
23297.23945047066,24354.420793596655
24279.31104554783,25012.605695961043
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
22123.709672161378,25185.477246695198
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
22123.709672161378,25185.477246695198
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
20477.443650570698,26907.687952667475
22123.709672161378,25185.477246695198
22123.709672161378,25185.477246695198
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
22123.709672161378,25185.477246695198
22123.709672161378,25185.477246695198
23535.106663831742,24706.01501703076
22123.709672161378,25185.477246695198
23535.106663831742,24706.01501703076
22123.709672161378,25185.477246695198
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
22787.127433057525,24878.96334381774
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
22123.709672161378,25185.477246695198
22123.709672161378,25185.477246695198
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
23535.106663831742,24706.01501703076
27058.403617219068,24253.26458089426
27345.308468357893,24242.718747784384
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
28173.25846203079,24969.970897979103
27241.094828878646,23973.789159832522
27121.612336630584,24125.35768745467
27464.33352375182,23739.70851797983
26953.991952256998,24598.776904744096
26492.78293137136,24636.206944160163
27004.679494829965,24071.783274608664
27724.640035984805,24611.81686952617
27011.67769189831,24243.84432523139
27121.612336630584,24125.35768745467
27054.393868617713,24125.657325691544
26492.78293137136,24636.206944160163
27283.432103083003,23861.23468699958
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27314.13586176641,23890.818164188415
27903.295674271998,24703.85870625917
27570.04763118329,23654.03668658249
27162.248557604617,23984.36512022931
28000.04908580042,24789.527374573983
26992.243522867328,24565.491011707112
27121.612336630584,24125.35768745467
27079.79671108001,24088.151876050048
27121.612336630584,24125.35768745467
27270.539685221156,23879.40643648617
27946.75589248957,24810.013922830112
27308.431850457913,23829.906862338074
27121.612336630584,24125.35768745467
27570.04763118329,23654.03668658249
27481.42093269748,23720.87747335434
27243.011957527022,24353.378827555105
28268.887817386305,25176.624764787965
26932.559543797048,24556.971929559484
27570.04763118329,23654.03668658249
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27264.544271749794,23967.608233405277
27366.228949178825,23794.570009773597
27241.85520712845,23953.935879634693
28196.600484098773,24844.752424981445
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27243.241950584692,23915.629862198606
27797.65244566812,24528.219098323956
27259.059857482207,23933.516219532117
28222.929380396847,24855.868119781837
27121.612336630584,24125.35768745467
27100.577974281623,24222.731323438697
27342.40774774435,23812.92686538119
27570.04763118329,23654.03668658249
27150.84184331319,24026.534994552843
26953.991952256998,24598.776904744096
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27570.04763118329,23654.03668658249
27484.907715725596,25329.743146079592
26905.829951194697,24120.469466847368
27570.04763118329,23654.03668658249
27121.612336630584,24125.35768745467
27160.562444384326,24012.678242018446
26659.356405366212,24633.395561022684
27121.612336630584,24125.35768745467
27342.035318856477,24708.081893475726
27121.612336630584,24125.35768745467
27595.48560234846,24595.965769278817
27197.69797003537,24223.324129695073
27381.2851495269,23720.326488376595
27121.612336630584,24125.35768745467
26492.78293137136,24636.206944160163
26492.78293137136,24636.206944160163
27390.399767275667,23797.489300419576
27649.556219026214,24550.397498832084
27717.387825997197,24679.583837570623
27164.55563396355,24137.2425679639
26937.333230602904,24514.449485049583
27121.612336630584,24125.35768745467
27042.36909576354,24101.91772928275
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27150.84184331319,24026.534994552843
27121.612336630584,24125.35768745467
27159.75358562311,24016.827906484716
27121.612336630584,24125.35768745467
26913.47881205345,24279.830623377115
27192.80074692401,24043.004027591087
27550.328955546138,23768.825818883255
27099.091340298997,24622.030518036336
27257.95898323995,24172.873494668864
27127.48891512677,24176.44978999812
27118.549888566253,24421.584039203823
27121.612336630584,24125.35768745467
23802.186148979003,25180.391748563386
27435.107273431146,23914.84277003538
27170.11382343946,23961.90627851244
26955.03964524332,24326.924094067886
27348.66410052462,23806.29704143945
27121.612336630584,24125.35768745467
27116.291566752014,24159.066865161993
26953.991952256998,24598.776904744096
27157.05253691913,24129.645118871704
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27280.01291148027,23917.017368275672
27248.313002292998,23947.082263650373
26942.20381615858,24194.473904259503
27121.612336630584,24125.35768745467
27698.983512190054,24634.255982628092
27121.612336630584,24125.35768745467
27613.208640657132,24516.356239464134
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
26990.76968385256,24177.334991388954
26955.03964524332,24326.924094067886
26492.78293137136,24636.206944160163
27404.99510506075,24357.075304463506
27570.04763118329,23654.03668658249
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27121.612336630584,24125.35768745467
27277.11515599885,23929.459442199208
27121.612336630584,24125.35768745467
27371.92072430509,24646.92444138974
27100.577974281623,24222.731323438697
26492.78293137136,24636.206944160163
28087.514604697353,24885.272856398486
27473.541924802354,23617.11582618486
27841.81656320882,24686.589654773474
26915.89768885635,24556.99519138038
27481.42093269748,23720.87747335434
27121.612336630584,24125.35768745467
27769.908878731076,24651.798091296107
27381.2851495269,23720.326488376595
27121.612336630584,24125.35768745467
27483.432797912625,23804.388829697855
28087.514604697353,24885.272856398486
27462.695326077635,24757.852919389494
27097.072515026084,24184.379349783063
27121.612336630584,24125.35768745467
28227.165427951724,25411.091557811014
27050.798983608955,24220.123890818097
28087.514604697353,24885.272856398486
27132.416479739128,24017.145186014473
27121.612336630584,24125.35768745467
27570.04763118329,23654.03668658249
27946.41237963701,24683.429518700577
27097.072515026084,24184.379349783063
27345.308468357893,24242.718747784384
27064.24162481632,24205.2462860737
27200.887399286847,24563.864547189325
27121.612336630584,24125.35768745467
26988.496898544603,24098.612656631507
27573.838570713066,24709.91660359595
27121.612336630584,24125.35768745467
27473.541924802354,23617.11582618486
27121.612336630584,24125.35768745467
27416.715779255144,24387.6249989504
27150.84184331319,24026.534994552843
28092.412342611,24999.044709816575
27121.612336630584,24125.35768745467
27241.85520712845,23953.935879634693
23802.186148979003,25180.391748563386
27477.665469049476,23863.73518867325
23802.186148979003,25180.391748563386
27160.562444384326,24012.678242018446
28039.811718959012,24809.60918807052
27121.612336630584,24125.35768745467
