timestamp,lat,lng,population
1739491800,43.22684715797233,-1.9715883792970323,6254
1739491800,43.27314672632919,-2.062587098986672,6421
1739491800,43.13311989705778,-2.3835318568417994,4781
1739491800,43.14516815534711,-2.4220064671499975,4736
1739491800,43.10084694659576,-2.4523698221556676,4783
1739491800,43.180303638023304,-2.0306845931397968,5844
1739491800,43.05892547076856,-2.181215009671649,10786
1739491800,43.09766797791017,-2.3657485891840975,6686
1739491800,43.28553068545796,-2.1748413761553502,11721
1739491800,43.2735621708637,-2.16920143531026,11616
1739491800,43.102092200492834,-2.3099828145960974,9619
1739491800,43.285375373483475,-2.2443760990948043,10134
1739491800,43.26022973064613,-2.012693254667878,19349
1739491800,43.2776019683326,-1.9337921244389884,7692
1739492400,43.03493418739845,-2.097863857154934,1772
1739492400,43.21603442606365,-2.0132438717162855,14322
1739492400,43.16647194906707,-2.097055909845774,2081
1739492400,43.01866676915012,-2.4855105353347993,7146
1739492400,43.22974443855883,-2.140147511550703,2105
1739492400,43.170433069269365,-2.3465920974545162,3912
1739492400,43.201226191763205,-2.32012915866189,3900
1739492400,43.149158846531726,-2.3193375828793465,3888
1739492400,43.16258856178964,-2.2597510478025913,15094
1739492400,43.07232657460473,-2.2193447328777074,13828
1739492400,43.127566296373644,-1.9930864800392083,1037
1739492400,43.017847518386645,-2.282699222724123,1498
1739492400,43.240007997057276,-2.241049222024622,3889
1739492400,43.215649036858245,-2.071242465777825,2927
1739492400,43.26358207518571,-2.320098156523102,5346
1739492400,43.18296034496581,-2.4757055456915795,5469
1739492400,43.20550909480001,-2.474554328694444,5302
1739492400,43.17759575265979,-2.4598142323222807,5431
1739492400,43.18609434947851,-2.4673190696578375,5480
1739492400,43.198844875232425,-2.4467366910839403,5433
1739492400,43.214511741840106,-2.4036251831920556,11469
1739492400,42.99318432498999,-2.541350696274472,4141
1739492400,43.361497528179335,-1.825821175188739,16478
1739492400,43.293926312744205,-2.2142307328027737,2866
1739492400,43.23600419620227,-1.9433628759195305,19922
1739492400,43.1426740633928,-2.048989709050017,4013
1739492400,42.98136531815931,-2.1879313005178673,2200
1739492400,43.33882820581727,-1.7897311176329898,15791
1739492400,43.313608376858944,-1.7705973173657703,15586
1739492400,43.33937827577054,-1.8064765364830877,15405
1739492400,43.323829556107846,-1.8179255752782109,15747
1739492400,43.019387529643936,-2.168742357480714,6037
1739492400,43.028434914041576,-2.34190555645815,8319
1739492400,43.13678437938211,-2.174636095667404,1394
1739492400,43.327614125800466,-1.8775479685192955,5992
1739492400,43.069600559438015,-2.499153798519702,22045
1739492400,43.2709585435694,-2.3908727388652253,5209
1739492400,43.0113223558737,-2.413787993275934,11276
1739492400,43.28748397980124,-2.10770842884401,6109
1739492400,43.27644443761082,-1.8392130291691886,10351
1739492400,43.33935347771268,-1.8940236264164254,15588
1739492400,43.16162055337169,-2.450062434976315,3766
1739492400,43.26398287050956,-1.888460860343392,38874
1739492400,43.32410385570958,-1.9884818502367883,26965
1739492400,43.31888090894862,-1.9837759499531982,26950
1739492400,43.26780591215101,-1.929329286592616,26658
1739492400,43.316020398718585,-1.968617440101933,26870
1739492400,43.32837228303888,-1.9623776812910525,26878
1739492400,43.291107556920664,-2.017067273904113,26269
1739492400,43.311860015690954,-1.9389808141111506,26447
1739492400,43.139172399670336,-2.0727516482952675,4982
1739492400,43.09825000097634,-2.084710626959726,4939
1739492400,43.12307975396789,-2.0787758687223064,4949
1739492400,43.15165744887456,-2.055788944368552,4965
1739492400,43.22684715797233,-1.9715883792970323,6168
1739492400,43.27314672632919,-2.062587098986672,6350
1739492400,43.13311989705778,-2.3835318568417994,4761
1739492400,43.14516815534711,-2.4220064671499975,4690
1739492400,43.10084694659576,-2.4523698221556676,4750
1739492400,43.180303638023304,-2.0306845931397968,5819
1739492400,43.05892547076856,-2.181215009671649,10778
1739492400,43.09766797791017,-2.3657485891840975,6639
1739492400,43.28553068545796,-2.1748413761553502,11703
1739492400,43.2735621708637,-2.16920143531026,11474
1739492400,43.102092200492834,-2.3099828145960974,9592
1739492400,43.285375373483475,-2.2443760990948043,10051
1739492400,43.26022973064613,-2.012693254667878,19303
1739492400,43.2776019683326,-1.9337921244389884,7535
1739493000,43.03493418739845,-2.097863857154934,1758
1739493000,43.21603442606365,-2.0132438717162855,14273
1739493000,43.16647194906707,-2.097055909845774,2071
1739493000,43.01866676915012,-2.4855105353347993,7128
1739493000,43.22974443855883,-2.140147511550703,2046
1739493000,43.170433069269365,-2.3465920974545162,3877
1739493000,43.201226191763205,-2.32012915866189,3877
1739493000,43.149158846531726,-2.3193375828793465,3840
1739493000,43.16258856178964,-2.2597510478025913,15018
1739493000,43.07232657460473,-2.2193447328777074,13755
1739493000,43.127566296373644,-1.9930864800392083,990
1739493000,43.017847518386645,-2.282699222724123,1485
1739493000,43.240007997057276,-2.241049222024622,3881
1739493000,43.215649036858245,-2.071242465777825,2845
1739493000,43.26358207518571,-2.320098156523102,5322
1739493000,43.18296034496581,-2.4757055456915795,5375
1739493000,43.20550909480001,-2.474554328694444,5240
1739493000,43.17759575265979,-2.4598142323222807,5417
1739493000,43.18609434947851,-2.4673190696578375,5437
1739493000,43.198844875232425,-2.4467366910839403,5410
1739493000,43.214511741840106,-2.4036251831920556,11385
1739493000,42.99318432498999,-2.541350696274472,4018
1739493000,43.361497528179335,-1.825821175188739,16378
1739493000,43.293926312744205,-2.2142307328027737,2860
1739493000,43.23600419620227,-1.9433628759195305,19687
1739493000,43.1426740633928,-2.048989709050017,3936
1739493000,42.98136531815931,-2.1879313005178673,2171
1739493000,43.33882820581727,-1.7897311176329898,15730
1739493000,43.313608376858944,-1.7705973173657703,15421
1739493000,43.33937827577054,-1.8064765364830877,15199
1739493000,43.323829556107846,-1.8179255752782109,15599
1739493000,43.019387529643936,-2.168742357480714,5947
1739493000,43.028434914041576,-2.34190555645815,8311
1739493000,43.13678437938211,-2.174636095667404,1307
1739493000,43.327614125800466,-1.8775479685192955,5917
1739493000,43.069600559438015,-2.499153798519702,21887
1739493000,43.2709585435694,-2.3908727388652253,5206
1739493000,43.0113223558737,-2.413787993275934,11257
1739493000,43.28748397980124,-2.10770842884401,6041
1739493000,43.27644443761082,-1.8392130291691886,10319
1739493000,43.33935347771268,-1.8940236264164254,15465
1739493000,43.16162055337169,-2.450062434976315,3644
1739493000,43.26398287050956,-1.888460860343392,38592
1739493000,43.32410385570958,-1.9884818502367883,26890
1739493000,43.31888090894862,-1.9837759499531982,26905
1739493000,43.26780591215101,-1.929329286592616,26449
1739493000,43.316020398718585,-1.968617440101933,26580
1739493000,43.32837228303888,-1.9623776812910525,26688
1739493000,43.291107556920664,-2.017067273904113,25714
1739493000,43.311860015690954,-1.9389808141111506,26162
1739493000,43.139172399670336,-2.0727516482952675,4956
1739493000,43.09825000097634,-2.084710626959726,4923
1739493000,43.12307975396789,-2.0787758687223064,4904
1739493000,43.15165744887456,-2.055788944368552,4922
1739493000,43.22684715797233,-1.9715883792970323,6044
1739493000,43.27314672632919,-2.062587098986672,6310
1739493000,43.13311989705778,-2.3835318568417994,4740
1739493000,43.14516815534711,-2.4220064671499975,4676
1739493000,43.10084694659576,-2.4523698221556676,4740
1739493000,43.180303638023304,-2.0306845931397968,5798
1739493000,43.05892547076856,-2.181215009671649,10725
1739493000,43.09766797791017,-2.3657485891840975,6572
1739493000,43.28553068545796,-2.1748413761553502,11691
1739493000,43.2735621708637,-2.16920143531026,11298
1739493000,43.102092200492834,-2.3099828145960974,9483
1739493000,43.285375373483475,-2.2443760990948043,10026
1739493000,43.26022973064613,-2.012693254667878,19251
1739493000,43.2776019683326,-1.9337921244389884,7469
1739493600,43.03493418739845,-2.097863857154934,1768
1739493600,43.21603442606365,-2.0132438717162855,14239
1739493600,43.16647194906707,-2.097055909845774,2033
1739493600,43.01866676915012,-2.4855105353347993,7160
1739493600,43.22974443855883,-2.140147511550703,2051
1739493600,43.170433069269365,-2.3465920974545162,3845
1739493600,43.201226191763205,-2.32012915866189,3889
1739493600,43.149158846531726,-2.3193375828793465,3808
1739493600,43.16258856178964,-2.2597510478025913,15059
1739493600,43.07232657460473,-2.2193447328777074,13763
1739493600,43.127566296373644,-1.9930864800392083,1018
1739493600,43.017847518386645,-2.282699222724123,1493
1739493600,43.240007997057276,-2.241049222024622,3882
1739493600,43.215649036858245,-2.071242465777825,2849
1739493600,43.26358207518571,-2.320098156523102,5328
1739493600,43.18296034496581,-2.4757055456915795,5390
1739493600,43.20550909480001,-2.474554328694444,5228
1739493600,43.17759575265979,-2.4598142323222807,5424
1739493600,43.18609434947851,-2.4673190696578375,5442
1739493600,43.198844875232425,-2.4467366910839403,5417
1739493600,43.214511741840106,-2.4036251831920556,11418
1739493600,42.99318432498999,-2.541350696274472,4019
1739493600,43.361497528179335,-1.825821175188739,16381
1739493600,43.293926312744205,-2.2142307328027737,2863
1739493600,43.23600419620227,-1.9433628759195305,19619
1739493600,43.1426740633928,-2.048989709050017,3937
1739493600,42.98136531815931,-2.1879313005178673,2178
1739493600,43.33882820581727,-1.7897311176329898,15782
1739493600,43.313608376858944,-1.7705973173657703,15482
1739493600,43.33937827577054,-1.8064765364830877,15153
1739493600,43.323829556107846,-1.8179255752782109,15640
1739493600,43.019387529643936,-2.168742357480714,5937
1739493600,43.028434914041576,-2.34190555645815,8301
1739493600,43.13678437938211,-2.174636095667404,1295
1739493600,43.327614125800466,-1.8775479685192955,5949
1739493600,43.069600559438015,-2.499153798519702,21837
1739493600,43.2709585435694,-2.3908727388652253,5201
1739493600,43.0113223558737,-2.413787993275934,11323
1739493600,43.28748397980124,-2.10770842884401,6045
1739493600,43.27644443761082,-1.8392130291691886,10352
1739493600,43.33935347771268,-1.8940236264164254,15582
1739493600,43.16162055337169,-2.450062434976315,3647
1739493600,43.26398287050956,-1.888460860343392,38543
1739493600,43.32410385570958,-1.9884818502367883,26860
1739493600,43.31888090894862,-1.9837759499531982,26930
1739493600,43.26780591215101,-1.929329286592616,26396
1739493600,43.316020398718585,-1.968617440101933,26519
1739493600,43.32837228303888,-1.9623776812910525,26701
1739493600,43.291107556920664,-2.017067273904113,25637
1739493600,43.311860015690954,-1.9389808141111506,26189
1739493600,43.139172399670336,-2.0727516482952675,4987
1739493600,43.09825000097634,-2.084710626959726,4913
1739493600,43.12307975396789,-2.0787758687223064,4919
1739493600,43.15165744887456,-2.055788944368552,4887
1739493600,43.22684715797233,-1.9715883792970323,6016
1739493600,43.27314672632919,-2.062587098986672,6337
1739493600,43.13311989705778,-2.3835318568417994,4713
1739493600,43.14516815534711,-2.4220064671499975,4654
1739493600,43.10084694659576,-2.4523698221556676,4776
1739493600,43.180303638023304,-2.0306845931397968,5823
1739493600,43.05892547076856,-2.181215009671649,10748
1739493600,43.09766797791017,-2.3657485891840975,6574
1739493600,43.28553068545796,-2.1748413761553502,11694
1739493600,43.2735621708637,-2.16920143531026,11383
1739493600,43.102092200492834,-2.3099828145960974,9510
1739493600,43.285375373483475,-2.2443760990948043,10032
1739493600,43.26022973064613,-2.012693254667878,19301
1739493600,43.2776019683326,-1.9337921244389884,7464
1739494200,43.03493418739845,-2.097863857154934,1770
1739494200,43.21603442606365,-2.0132438717162855,14252
1739494200,43.16647194906707,-2.097055909845774,2022
1739494200,43.01866676915012,-2.4855105353347993,7161
1739494200,43.22974443855883,-2.140147511550703,2018
1739494200,43.170433069269365,-2.3465920974545162,3854
1739494200,43.201226191763205,-2.32012915866189,3845
1739494200,43.149158846531726,-2.3193375828793465,3818
1739494200,43.16258856178964,-2.2597510478025913,15025
1739494200,43.07232657460473,-2.2193447328777074,13747
1739494200,43.127566296373644,-1.9930864800392083,998
1739494200,43.017847518386645,-2.282699222724123,1496
1739494200,43.240007997057276,-2.241049222024622,3879
1739494200,43.215649036858245,-2.071242465777825,2854
1739494200,43.26358207518571,-2.320098156523102,5320
1739494200,43.18296034496581,-2.4757055456915795,5463
1739494200,43.20550909480001,-2.474554328694444,5082
1739494200,43.17759575265979,-2.4598142323222807,5449
1739494200,43.18609434947851,-2.4673190696578375,5473
1739494200,43.198844875232425,-2.4467366910839403,5457
1739494200,43.214511741840106,-2.4036251831920556,11419
1739494200,42.99318432498999,-2.541350696274472,4024
1739494200,43.361497528179335,-1.825821175188739,16443
1739494200,43.293926312744205,-2.2142307328027737,2884
1739494200,43.23600419620227,-1.9433628759195305,19883
1739494200,43.1426740633928,-2.048989709050017,3955
1739494200,42.98136531815931,-2.1879313005178673,2168
1739494200,43.33882820581727,-1.7897311176329898,15809
1739494200,43.313608376858944,-1.7705973173657703,15449
1739494200,43.33937827577054,-1.8064765364830877,15185
1739494200,43.323829556107846,-1.8179255752782109,15732
1739494200,43.019387529643936,-2.168742357480714,5978
1739494200,43.028434914041576,-2.34190555645815,8343
1739494200,43.13678437938211,-2.174636095667404,1289
1739494200,43.327614125800466,-1.8775479685192955,5967
1739494200,43.069600559438015,-2.499153798519702,21931
1739494200,43.2709585435694,-2.3908727388652253,5204
1739494200,43.0113223558737,-2.413787993275934,11314
1739494200,43.28748397980124,-2.10770842884401,6060
1739494200,43.27644443761082,-1.8392130291691886,10315
1739494200,43.33935347771268,-1.8940236264164254,15731
1739494200,43.16162055337169,-2.450062434976315,3647
1739494200,43.26398287050956,-1.888460860343392,38669
1739494200,43.32410385570958,-1.9884818502367883,26842
1739494200,43.31888090894862,-1.9837759499531982,26913
1739494200,43.26780591215101,-1.929329286592616,26469
1739494200,43.316020398718585,-1.968617440101933,26508
1739494200,43.32837228303888,-1.9623776812910525,26738
1739494200,43.291107556920664,-2.017067273904113,25499
1739494200,43.311860015690954,-1.9389808141111506,26042
1739494200,43.139172399670336,-2.0727516482952675,4978
1739494200,43.09825000097634,-2.084710626959726,4920
1739494200,43.12307975396789,-2.0787758687223064,4890
1739494200,43.15165744887456,-2.055788944368552,4866
1739494200,43.22684715797233,-1.9715883792970323,6014
1739494200,43.27314672632919,-2.062587098986672,6355
1739494200,43.13311989705778,-2.3835318568417994,4729
1739494200,43.14516815534711,-2.4220064671499975,4661
1739494200,43.10084694659576,-2.4523698221556676,4783
1739494200,43.180303638023304,-2.0306845931397968,5839
1739494200,43.05892547076856,-2.181215009671649,10737
1739494200,43.09766797791017,-2.3657485891840975,6570
1739494200,43.28553068545796,-2.1748413761553502,11737
1739494200,43.2735621708637,-2.16920143531026,11368
1739494200,43.102092200492834,-2.3099828145960974,9487
1739494200,43.285375373483475,-2.2443760990948043,10054
1739494200,43.26022973064613,-2.012693254667878,19301
1739494200,43.2776019683326,-1.9337921244389884,7478
1739494800,43.03493418739845,-2.097863857154934,1785
1739494800,43.21603442606365,-2.0132438717162855,14288
1739494800,43.16647194906707,-2.097055909845774,2053
1739494800,43.01866676915012,-2.4855105353347993,7263
1739494800,43.22974443855883,-2.140147511550703,2029
1739494800,43.170433069269365,-2.3465920974545162,3841
1739494800,43.201226191763205,-2.32012915866189,3830
1739494800,43.149158846531726,-2.3193375828793465,3854
1739494800,43.16258856178964,-2.2597510478025913,15039
1739494800,43.07232657460473,-2.2193447328777074,13768
1739494800,43.127566296373644,-1.9930864800392083,1049
1739494800,43.017847518386645,-2.282699222724123,1484
1739494800,43.240007997057276,-2.241049222024622,3879
1739494800,43.215649036858245,-2.071242465777825,2844
1739494800,43.26358207518571,-2.320098156523102,5287
1739494800,43.18296034496581,-2.4757055456915795,5480
1739494800,43.20550909480001,-2.474554328694444,5111
1739494800,43.17759575265979,-2.4598142323222807,5478
1739494800,43.18609434947851,-2.4673190696578375,5533
1739494800,43.198844875232425,-2.4467366910839403,5533
1739494800,43.214511741840106,-2.4036251831920556,11403
1739494800,42.99318432498999,-2.541350696274472,3969
1739494800,43.361497528179335,-1.825821175188739,16460
1739494800,43.293926312744205,-2.2142307328027737,2876
1739494800,43.23600419620227,-1.9433628759195305,19890
1739494800,43.1426740633928,-2.048989709050017,3974
1739494800,42.98136531815931,-2.1879313005178673,2173
1739494800,43.33882820581727,-1.7897311176329898,15790
1739494800,43.313608376858944,-1.7705973173657703,15493
1739494800,43.33937827577054,-1.8064765364830877,15172
1739494800,43.323829556107846,-1.8179255752782109,15855
1739494800,43.019387529643936,-2.168742357480714,5977
1739494800,43.028434914041576,-2.34190555645815,8349
1739494800,43.13678437938211,-2.174636095667404,1307
1739494800,43.327614125800466,-1.8775479685192955,6007
1739494800,43.069600559438015,-2.499153798519702,21930
1739494800,43.2709585435694,-2.3908727388652253,5200
1739494800,43.0113223558737,-2.413787993275934,11307
1739494800,43.28748397980124,-2.10770842884401,6087
1739494800,43.27644443761082,-1.8392130291691886,10332
1739494800,43.33935347771268,-1.8940236264164254,15716
1739494800,43.16162055337169,-2.450062434976315,3653
1739494800,43.26398287050956,-1.888460860343392,38638
1739494800,43.32410385570958,-1.9884818502367883,26841
1739494800,43.31888090894862,-1.9837759499531982,26910
1739494800,43.26780591215101,-1.929329286592616,26616
1739494800,43.316020398718585,-1.968617440101933,26487
1739494800,43.32837228303888,-1.9623776812910525,26767
1739494800,43.291107556920664,-2.017067273904113,25551
1739494800,43.311860015690954,-1.9389808141111506,26016
1739494800,43.139172399670336,-2.0727516482952675,5025
1739494800,43.09825000097634,-2.084710626959726,4941
1739494800,43.12307975396789,-2.0787758687223064,4880
1739494800,43.15165744887456,-2.055788944368552,4891
1739494800,43.22684715797233,-1.9715883792970323,6045
1739494800,43.27314672632919,-2.062587098986672,6285
1739494800,43.13311989705778,-2.3835318568417994,4673
1739494800,43.14516815534711,-2.4220064671499975,4628
1739494800,43.10084694659576,-2.4523698221556676,4740
1739494800,43.180303638023304,-2.0306845931397968,5844
1739494800,43.05892547076856,-2.181215009671649,10776
1739494800,43.09766797791017,-2.3657485891840975,6560
1739494800,43.28553068545796,-2.1748413761553502,11754
1739494800,43.2735621708637,-2.16920143531026,11421
1739494800,43.102092200492834,-2.3099828145960974,9505
1739494800,43.285375373483475,-2.2443760990948043,10023
1739494800,43.26022973064613,-2.012693254667878,19199
1739494800,43.2776019683326,-1.9337921244389884,7467
1739495400,43.03493418739845,-2.097863857154934,1784
1739495400,43.21603442606365,-2.0132438717162855,14303
1739495400,43.16647194906707,-2.097055909845774,2050
1739495400,43.01866676915012,-2.4855105353347993,7282
1739495400,43.22974443855883,-2.140147511550703,2044
1739495400,43.170433069269365,-2.3465920974545162,3858
1739495400,43.201226191763205,-2.32012915866189,3873
1739495400,43.149158846531726,-2.3193375828793465,3865
1739495400,43.16258856178964,-2.2597510478025913,15098
1739495400,43.07232657460473,-2.2193447328777074,13739
1739495400,43.127566296373644,-1.9930864800392083,1087
1739495400,43.017847518386645,-2.282699222724123,1473
1739495400,43.240007997057276,-2.241049222024622,3901
1739495400,43.215649036858245,-2.071242465777825,2868
1739495400,43.26358207518571,-2.320098156523102,5273
1739495400,43.18296034496581,-2.4757055456915795,5496
1739495400,43.20550909480001,-2.474554328694444,5170
1739495400,43.17759575265979,-2.4598142323222807,5500
1739495400,43.18609434947851,-2.4673190696578375,5542
1739495400,43.198844875232425,-2.4467366910839403,5554
1739495400,43.214511741840106,-2.4036251831920556,11418
1739495400,42.99318432498999,-2.541350696274472,3958
1739495400,43.361497528179335,-1.825821175188739,16449
1739495400,43.293926312744205,-2.2142307328027737,2877
1739495400,43.23600419620227,-1.9433628759195305,20019
1739495400,43.1426740633928,-2.048989709050017,3964
1739495400,42.98136531815931,-2.1879313005178673,2163
1739495400,43.33882820581727,-1.7897311176329898,15779
1739495400,43.313608376858944,-1.7705973173657703,15561
1739495400,43.33937827577054,-1.8064765364830877,15346
1739495400,43.323829556107846,-1.8179255752782109,15921
1739495400,43.019387529643936,-2.168742357480714,5988
1739495400,43.028434914041576,-2.34190555645815,8324
1739495400,43.13678437938211,-2.174636095667404,1291
1739495400,43.327614125800466,-1.8775479685192955,6024
1739495400,43.069600559438015,-2.499153798519702,21968
1739495400,43.2709585435694,-2.3908727388652253,5204
1739495400,43.0113223558737,-2.413787993275934,11320
1739495400,43.28748397980124,-2.10770842884401,6062
1739495400,43.27644443761082,-1.8392130291691886,10345
1739495400,43.33935347771268,-1.8940236264164254,15713
1739495400,43.16162055337169,-2.450062434976315,3622
1739495400,43.26398287050956,-1.888460860343392,38764
1739495400,43.32410385570958,-1.9884818502367883,26844
1739495400,43.31888090894862,-1.9837759499531982,26981
1739495400,43.26780591215101,-1.929329286592616,26870
1739495400,43.316020398718585,-1.968617440101933,26509
1739495400,43.32837228303888,-1.9623776812910525,26875
1739495400,43.291107556920664,-2.017067273904113,25696
1739495400,43.311860015690954,-1.9389808141111506,26098
1739495400,43.139172399670336,-2.0727516482952675,5025
1739495400,43.09825000097634,-2.084710626959726,4982
1739495400,43.12307975396789,-2.0787758687223064,4885
1739495400,43.15165744887456,-2.055788944368552,4904
1739495400,43.22684715797233,-1.9715883792970323,6038
1739495400,43.27314672632919,-2.062587098986672,6271
1739495400,43.13311989705778,-2.3835318568417994,4677
1739495400,43.14516815534711,-2.4220064671499975,4642
1739495400,43.10084694659576,-2.4523698221556676,4731
1739495400,43.180303638023304,-2.0306845931397968,5916
1739495400,43.05892547076856,-2.181215009671649,10766
1739495400,43.09766797791017,-2.3657485891840975,6559
1739495400,43.28553068545796,-2.1748413761553502,11772
1739495400,43.2735621708637,-2.16920143531026,11465
1739495400,43.102092200492834,-2.3099828145960974,9482
1739495400,43.285375373483475,-2.2443760990948043,10033
1739495400,43.26022973064613,-2.012693254667878,19213
1739495400,43.2776019683326,-1.9337921244389884,7475
1739496000,43.03493418739845,-2.097863857154934,1799
1739496000,43.21603442606365,-2.0132438717162855,14308
